2007,Used,Dodge,Magnum,N/A,Wagon,N/A,0,178000,Automatic,N/A,4900,false,None,"For sale is my 2007 Dodge magnum R/T 5.7l hemi V8 Rwd. Comes loaded with leather, power options ect. Runs and drives good it has a couple minor issues priced to sell ASAP text me at 1 (780) 655-3338",https://www.kijiji.ca/v-cars-trucks/edmonton/2007-dodge-magnum-r-t-5-7l-loaded/1431521273
1984,Used,Jeep,Wagoneer,N/A,Wagon,Green,5,89000,Automatic,Gasoline,2500,false,None,good body minor work to drive,https://www.kijiji.ca/v-cars-trucks/edmonton/jeep-wagoneer/1382132743
2003,Used,Chrysler,PT Cruiser,Limited,Wagon,Silver,4,80600,Other,Gasoline,3500,false,"Includes: Sunroof, Cruise control, Air conditioning",Popular Features Air Conditioning CD (Single Disc) Cruise Control Fog Lights Keyless Entry Leather and heated Seats… Text 7809371612,https://www.kijiji.ca/v-cars-trucks/edmonton/car-pt-cruiser/1430131927
2002,Used,Ford,Focus,N/A,Wagon,Grey,5,187000,Automatic,Gasoline,2400,false,"Includes: Alloy wheels, Cruise control, Air conditioning","Non smoking car, very clean and in good condition, new front brakes and struts, new exhaust, summer and winter tires new last year, very reliable car",https://www.kijiji.ca/v-cars-trucks/strathcona-county/2002-ford-focus-wagon-with-dohc-zetec-engine/1433023556
1997,Used,Subaru,Impreza WRX STi,Sti,Wagon,Blue,4,223000,Manual,Gasoline,5000,false,None,"Just testing the waters, maybe I’ll have my mind made up. I don’t have the time or money at the moment to fix what’s wrong, which isn’t very much. If you’d like more details shoot me a text and I’ll get back to you ASAP.",https://www.kijiji.ca/v-cars-trucks/edmonton/v-limited-1997-gf8-sti/1423741288
2005,Used,Subaru,Outback,chrome,Wagon,Black,5,325000,Automatic,Gasoline,5300,false,"Includes: Sunroof, Alloy wheels, Bluetooth, Parking assistant, Cruise control, Air conditioning","Excellent condition, re built. Brand New! no accidents, 323000 km, non smoking, new turbo, cats taken out, re programmed, new bushings, new windshield, leather, air tilt cruse, heated seats., winter tires with rims,, new battery Please call or text 780-499-1435. No trades cash only in person no pay pal",https://www.kijiji.ca/v-cars-trucks/edmonton/2005-subaru-outback/1421511280
2001,Used,Subaru,Legacy,gt/b,Wagon,Blue,5,121000,Automatic,N/A,4000,false,Includes: Air conditioning,"Committed to sell now, 2001 Subaru Legacy Right hand drive 121,000kms In very good shape body wise Strong engine and tranny Cons: Needs a power steering pump Needs rear brakes and rotors 4000 obo one of the cheapest low km legacy on Kijiji",https://www.kijiji.ca/v-cars-trucks/edmonton/2001-subaru-legacy/1432061432
2007,Used,Dodge,Caliber,SXT,Wagon,Red,0,216833,Manual,N/A,2995,true,None,Southside Certified KIT REF ID: 17051851,https://www.kijiji.ca/v-cars-trucks/edmonton/2007-dodge-caliber-sxt/1429879670
2007,Used,Ford,Focus,ses,Wagon,Gold,5,307662,Automatic,N/A,2000,false,"Includes: Sunroof, Cruise control, Air conditioning",Gold 2007 Ford Focus 4 door hatchback for sale Asking 2000.00 or best offer the car is being sold as is if interested please text me at 5875983859 need gone as soon as possible,https://www.kijiji.ca/v-cars-trucks/edmonton/2007-ford-focus-ses-4-door-hatchback/1429093694
2004,Used,Subaru,Outback,LX Wagon,Wagon,N/A,5,200009,Other,Gasoline,3100,false,"Includes: Alloy wheels, Cruise control, Air conditioning",4 cylinder 4 door AWD hatch back I’m the second owner of this great car very good on gas and fun to drive it has 200009 km good tires and good body absolutely love this car but time to sell as I have upgraded Contact me for details 7802677337,https://www.kijiji.ca/v-cars-trucks/edmonton/2004-subaru-outback/1421225707
2001,Used,Ford,Taurus,N/A,Wagon,Blue,5,240000,Automatic,Gasoline,975,false,"Includes: Alloy wheels, Cruise control, Air conditioning",VEHICLE OPTIONS: Power locks Power mirrors Power steering Remote keyless entry Tilt wheel Power windows Rear window wiper Tinted glass CD player Bucket seats Power seats Third row seating Airbag: driver Airbag: passenger Anti-lock brakes Roof rack,https://www.kijiji.ca/v-cars-trucks/strathcona-county/ford-taurus-wagon-or-sale/1433007603
2006,Used,Dodge,Magnum,Sxt,Wagon,Silver,5,197000,Automatic,Gasoline,3450,false,"Includes: Alloy wheels, Cruise control, Air conditioning","06 magnum sxt 3.5 h.o cloth interior rwd new tires, brakes, after market exhaust, belt and pulleys, rebuilt transmission and fresh servicing on motor , runs and drives great body is in ok shape interior just needs a detail has 197km and is my daily driver open to offers",https://www.kijiji.ca/v-cars-trucks/edmonton/2006-dodge-magnum-sxt/1423276304
1980,Used,Dodge,Other Pickups,N/A,Wagon,N/A,0,50000,N/A,N/A,4000,false,None,"Project mud truck. 440ci /dual Edelbrock carbs and intake. 11" Skyjacker springs and 3" body lift. 38.5-15 TSL Boggers . 9000lb winch. Comes with some extra parts. Tranny needs some tlc, I think it might be the pump.",https://www.kijiji.ca/v-cars-trucks/edmonton/dodge-ramcharger/1433222428
2003,Used,Volkswagen,GTI,GTI,Wagon,Silver,5,202000,Manual,Gasoline,1700,false,None,"IF ITS POSTED ITS AVAILABLE 2003 Volkswagen GTI 1.8 turbo engine (hatch says vr6 but it was just replaced with a rust free one ) 202xxxkm 5 speed manual clearly damaged, salvage title. runs and drives still 2003 Volkswagen wagon 1.8 Turbo engine with snapped timing belt 5 speed manual only 164km on the trans 235xxxkm no seats currently but GTI seats would swap in front Bumper was removed to load onto trailer, its inside the car good winter tires 1" motor mount spacers to raise it up and protect it Coilhaus coilovers less then 10km on Single mass clutch kit, flywheel-clutch-bearing Golf front end conversion I WILL NOT SELL THE WAGON ALONE!!! PACKAGE DEAL OR GTI SELLS FIRST dont have anymore pics of the wagon currently $1700 for the package $2000 for both delivered within an hour of fort sask. or $1000 for the GTI WILL NOT SELL WAGON ALONE BEFORE GTI SELLS",https://www.kijiji.ca/v-cars-trucks/edmonton/2003-volkswagen-gti-and-2003-volkswagen-1-8t-wagon/1428843254
2001,Used,Chrysler,PT Cruiser,N/A,Wagon,Red,5,160777,Automatic,Gasoline,3000,false,None,2001 Car starter 162777km Full set of winter and summer tires Bluetooth radio Car Starter great on gas Text or email with questions,https://www.kijiji.ca/v-cars-trucks/edmonton/great-deal-pt-cruiser/1421669318
2005,Used,Chevrolet,Malibu,Maxx,Wagon,Blue,5,340000,Automatic,Gasoline,1500,false,"Includes: Sunroof, Alloy wheels, Cruise control, Air conditioning",For sale 2005 Chevy Malibu Maxx leather interior DVD player sunroof heated seats AC 3.4 l engine command start having slight transmission problem not slipping 340000 k,https://www.kijiji.ca/v-cars-trucks/edmonton/2005-malibu-maxx/1423383915
2009,Used,Kia,Rondo,EXV6,Wagon,Brown,5,210000,Automatic,Gasoline,4500,false,"Includes: Alloy wheels, Bluetooth, Cruise control, Air conditioning","Good condition, clean , non-smoking, heated seats, blue tooth, roof racks, very well kept. Recently serviced with new all season tires, new brake pads, no mechanical issues. Reason for selling is moving to the East. Asking 4,500 OBO. Pls text 7808854383",https://www.kijiji.ca/v-cars-trucks/edmonton/2009-kia-rondo-exv6-wagon-5-seats-210k-kms-4-500-obo/1433451732
2005,Used,Dodge,Magnum,N/A,Wagon,N/A,0,250000,N/A,N/A,600,false,None,dodge magnum need gone just needs to be towed out of yard don’t ask me about the tire it’s annoying i can’t get a tire for it but it still runs and everything,https://www.kijiji.ca/v-cars-trucks/edmonton/dodge-magnum-need-gone/1420856147
2003,Used,Land Rover,Other,S,Wagon,Black,5,123456,Automatic,Gasoline,2000,false,"Includes: Sunroof, Cruise control, Trailer hitch, Air conditioning","The black 2003 Land Rover has a blown engine with some minor damage, the grey Land Rover is a parts car and it has the spare engine inside. I have no time to work on it and I want them gone. (780)-778-1822",https://www.kijiji.ca/v-cars-trucks/edmonton/land-rover-discovery/1427595786
2004,Used,Toyota,Matrix,XRS,Wagon,Black,5,167000,Manual,Gasoline,4499,false,"Includes: Sunroof, Alloy wheels, Cruise control, Trailer hitch, Air conditioning","Last Oil Change / Full Inspection / Maintenance completed by Toyota at 164 441 km. Next service due at 172, 441 km. Just cleaned throttle body / cold air intake filter. Just used headlight restoration kit on headlights. Well maintained car. Includes 2 sets of wheels and tires ( 18" Lexani Chrome and 17" Toyota wheels with winter tires) Can purchase Lexani wheels/tires separately for $1000. Clarion DVD Player w/ USB port Tinted Windows Call or Text 780-951-5261",https://www.kijiji.ca/v-cars-trucks/edmonton/lowered-2004-matrix-xrs-167km-4499-obo/1425051250
2007,Used,Chevrolet,HHR,N/A,Wagon,N/A,5,221,Automatic,Gasoline,2900,false,"Includes: Cruise control, Air conditioning",Teal color HHR. Runs great. My daily driver,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2007-hhr/1431881263
2006,Used,Volkswagen,Jetta,N/A,Wagon,Silver,5,337000,Manual,Diesel,3500,false,Includes: Sunroof,"06 tdi Jetta leather sunroof fully loaded trade for reg cab short box ,fishing boat ,quad , sxs",https://www.kijiji.ca/v-cars-trucks/edmonton/jetta-tdi-wagon/1432558753
2006,Used,Mercedes-Benz,R-Class,3.5L,Wagon,Black,6,192000,Automatic,Gasoline,5000,false,"Includes: Sunroof, Cruise control, Air conditioning","Selling a 2006 Mercedes Benz R350, Black Leather Interior with heated Seats, Air Conditioning, Power Doors, Power Windows, Panoramic Sliding Sunroof but currently not working, Vehicle Runs well and is currently active. Front and Rear bumpers damaged as seen in pictures. Message me for Viewing. Serious Inquires only please, No dealerships.",https://www.kijiji.ca/v-cars-trucks/edmonton/2006-mercedes-benz-r-class-3-5l-wagon/1433317247
2004,Used,Chrysler,Pacifica,N/A,Wagon,Grey,6,245000,Automatic,Gasoline,500,false,"Includes: Sunroof, Cruise control, Air conditioning","Pacifica wagon, for parts or repair transmission to drive. 3.5 L 6 cyl AWD engine with 245,000 km. As is where is. No holds. 7802634455",https://www.kijiji.ca/v-cars-trucks/edmonton/2004-chrysler-pacifica/1433049368
2004,Used,Audi,A6 Allroad,QUATTRO,Wagon,Grey,5,213000,Automatic,Gasoline,3999,true,None,2.7L V6 30V MPFI DOHC Twin Turbo WITH SMOOTH AIR RIDE VEHICLE OPTIONS: Air Conditioning Cruise control Power locks Power mirrors Power steering Power trunk Remote keyless entry Tilt wheel Power windows Rear window defroster Rear window wiper CD changer Premium audio Bucket seats Heated seats Leather seats Memory seats Power seats Airbag: driver Airbag: passenger Airbag: side Alarm Anti-lock brakes Fog lights Traction control Alloy wheels Sunroof/Moonroof,https://www.kijiji.ca/v-cars-trucks/edmonton/2004-audi-allroad-quattro-2-7t-twin-turbo-awd-leather-sunroof/1258641502
1993,Used,Subaru,Impreza,I don’t know,Wagon,Silver,5,261000,Manual,Gasoline,1300,false,None,Hi i am my JDM Subaru impreza sport wagon AWD. It runs and drives but the head gasket started leak and need to be replaced. The car was swapped to manual transmission so the speedo doesnt work because the old transmission was cable driven and this one is electronic driven. Can also come with the automatic transmission too. The car has rust on rear fenders but the Left side is the worst and also has surface rust under rear window. Also missing gas cap too. Back window wiper doesnt work either may be a fuse or the motor havent looked into it. I am asking $1300 O.B.O. You can contact me though email at berta_boys@outlook.com or text at 780-240-6015. Feel free to ask questions. Thanks for your time.,https://www.kijiji.ca/v-cars-trucks/edmonton/1993-subaru-impreza-sport-wagon-awd/1420709664
2007,Used,Subaru,Forester,AWD,Wagon,Green,5,297000,Manual,Gasoline,2900,true,"Includes: Cruise control, Air conditioning",VEHICLE OPTIONS: Power locks Power mirrors Power steering Remote keyless entry Tilt wheel Power windows Rear window defroster Rear window wiper CD player Bucket seats Airbag: driver Anti-lock brakes ONE OWNER 33 SERVICE RECORDS SUBARU CITY 2 SETS OF TIRES CARPROOF NEW T BELT NON SMOKER,https://www.kijiji.ca/v-cars-trucks/edmonton/2007-subaru-forester-awd-wagon/1428275664
2007,Used,Dodge,Caliber,SXT,Wagon,Black,5,230000,Other,Gasoline,2300,false,"Includes: Sunroof, Cruise control, Air conditioning","Hello! I am selling my Dodge Caliber! She was my first car but she is still chugging along and would make an excellent first car for someone else! She comes with sunroof, winter (2 are 1yr old), summer tires (1yr old), heated seats, 2-way command start, key-less entry, tons of room to hold all of your things and a perfect windshield! She's made quite the journey (230000km) but despite that been in no accidents!! I've recently fixed her (her alternator broke) so she is ready to ride. I have most of the receipts from fixing her over the years and can get all of them if need be! I am asking $2,300 for her or OBO, please don't low ball me. If you want to help her live out her years you can contact me via email! emmacurtis1021@gmail.com",https://www.kijiji.ca/v-cars-trucks/edmonton/used-2007-dodge-caliber-sxt/1432669310
0,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,5,false,None,12.5" wide x 4.5" x 4" plastic planter with attached water reservoir tray.,https://www.kijiji.ca/v-cars-trucks/edmonton/2007-gmc-envoy-4wd-4dr-3-years-warranty-included/1353815445
2003,Used,Volkswagen,Jetta,N/A,Wagon,Grey,5,283712,Manual,Gasoline,4200,false,"Includes: Sunroof, Alloy wheels, Air conditioning","I got a 2003 Jetta wagon for sale. Heated leather seats, sunroof, power windows, multifunction steering wheel. Winter and summer tires. All services up to date. Timing belt and water pump replaced about a year ago. Asking $4000 OBO",https://www.kijiji.ca/v-cars-trucks/edmonton/2003-volkswagen/1426724629
2007,Used,Volvo,V50,N/A,Wagon,Blue,5,190000,Automatic,Gasoline,6000,false,"Includes: Sunroof, Alloy wheels, Cruise control, Air conditioning","US car - speedometer and odometer in miles (is around 190k kms). Fuel consumption shows in l/kms. Great on gas! Fuel economy averaging mid 8s (l/km). Blue exterior on grey cloth interior. Great sounding factory radio w/6 CD in dash. Front wheel drive, automatic transmission. New summer tires on aluminum rims, and winter tires (with about 80% remaining) on steel rims. Recent work over the last 6 months includes new front struts, axles, control arms (with new ball joints), wheel alignment. Recent oil change, air filter, cabin filter. This has been a great car, but I'm trimming the fleet. KIJIJI messaging, texts or emails preferred. No solicitors. Not interested in trades. Ad is up, car is for sale.",https://www.kijiji.ca/v-cars-trucks/edmonton/2007-volvo-v50-2-4i/1432348500
2004,Used,Volvo,V70,N/A,Wagon,Silver,5,252000,Automatic,N/A,6000,false,"Includes: Sunroof, Alloy wheels, Cruise control, Air conditioning",2004 Volvo V70 FWD. Fully loaded. New tires and Battery. Clean and well maintained.,https://www.kijiji.ca/v-cars-trucks/edmonton/volvo-v70/1432470702
2006,Used,Ford,FreeStyle/Taurus X,Limited,Wagon,Gold,7,234000,Automatic,Gasoline,3500,false,"Includes: Sunroof, Alloy wheels, Parking assistant, Cruise control, Air conditioning","Good condition inside and out. V-6 with a CVT transmission and AWD. Fuel economy for us is around 11L/100km. That is about 70% highway and 25% gravel in the winter Fully loaded with leather seats(driver side heater does not work), sunroof and a factory DVD player for the rear passengers. Command Start remote starter for the winter. The A/C blows cold both front and back. The rear seats 2, with a surprising amount of head and leg room thanks to the elevated roofline. A light bar has been added to help us avoid the deer and moose off the highway. Can be left or removed, your choice. The timing chain was replaced at 182,000 km Spark plugs and coils were replaced as well. There is a slight sweat on the rear engine seal, but does not leave a drop on the ground at all. Lower bumper cover was cracked when we bought it. Put black tape on it so it does not flap around. All maintenance has been done from the previous owner at the Ford dealership and since we bought it, done by myself. There is an ABS sensor that needs replaced on the rear passenger wheel which causes 2 lights on the dash. I will try to get this fixed as we still drive it daily. Will come with winter tires mounted on 17" steel wheels It has brand new Bridgestone tires mounted on the factory 18" Alloys.April 21/19 Driven daily so mileage will go up.",https://www.kijiji.ca/v-cars-trucks/strathcona-county/2006-ford-freestyle-limited/1428905163
1996,Used,Oldsmobile,Other,N/A,Wagon,Brown,6,258610,Automatic,Gasoline,250,false,None,"1996 Chevy Oldsmobile Ciera 4 door Station Wagon Car. 3.1 litre engine, 258,610 kms Located 30 minutes west of Slave Lake.",https://www.kijiji.ca/v-cars-trucks/edmonton/1996-chevy-station-wagon-car/1428930076
2001,Used,Ford,Focus,N/A,Wagon,Red,5,236632,Automatic,Gasoline,1500,false,Includes: Air conditioning,"The car is in great condition overall. It's a 2001 Ford Focus wagon. This car has... - 2.0L motor - Automattic - Power locks - Air conditioning - Fresh oil change - New coil pack The issues with the car is the pin hole in the muffler making it louder and a cracked drivers side mirror. It will also need a trim piece on the hatch although not necessary. Very minor issues that could be fixed easily. Reason I am selling is life has taken a different direction and it's no longer needed. The car also comes with an extra oil filter, some oil, fuel control box, MAP sensor, and a few other odds and ends. Would like it out of the yard soon. $1500 OBO and drive it away. Call or text (780) 884-7519 Located at Wabamun lake",https://www.kijiji.ca/v-cars-trucks/st-albert/2001-ford-focus/1428916324
2007,Used,Ford,Other,SEL/ 6 MONTHS WARRANTY INCLUDED.,Wagon,Blue,0,221105,Other,N/A,4499,true,None,"Discount Auto Credit Mechanical Fitness Assessment and Carproof available. At Discount Auto Credit we specialize in rebuilding your credit. We believe that saving you money can go a long way, in addition to that we strive to find you the right vehicle that fits your budget and needs. Quick & Easy Financing! No SIN # Required. For Fast Approval Call : 780-7578723 or email: Auto@discountautocredit.com To Get Started Right Away! We Also Have Many Options For Credit Rebuilding older or newer vehicles. Start now with our secure online credit Application: https://www.discountautocredit.com/car-loan-application AMVIC Licensed Dealer We are very happy to help you. Engine: 6 Cylinder KIT REF ID: 16873779",https://www.kijiji.ca/v-cars-trucks/edmonton/2007-ford-freestyle-sel-6-months-warranty-included/1428090189
1990,Used,Jeep,Cherokee,Pioneer,Wagon,Red,5,350000,Automatic,Gasoline,6000,false,None,"Lifted 4.5" sitting on 33s, subs, aftermarket deck, 1k watt amp, new rancho shocks up front, 42" light bar, 12" light bar, rock lights, tint up front. I'm sure I'm missing more. $6000 or best offer",https://www.kijiji.ca/v-cars-trucks/edmonton/1990-jeep-cherokee/1422076408
2001,Used,Subaru,Legacy,N/A,Wagon,N/A,0,120000,Manual,N/A,1,false,None,"Looking to trade my GTB for something else. Ideally something manual and rwd. Nothing wrong with the car it just really isn’t my cup of tea. First Canadian owner. Rough idea of the car: 5 speed manual 120k km Straight pipe from downpipes (Loud but not deafening) Valve cover gaskets, spark plugs, brake pads and rotors, new exedy clutch, energy shifter bushings, Alpine type S speakers 2 12” subs, double din touchscreen head unit, JDM zerosports front and rear strut bar Couple bumps and scratches around body due to shipping damage Car will be getting tuned by Project Lambda to properly run on 91 octane fuel in a few days. Message me for more info and pics Only interested in rwds / jdms",https://www.kijiji.ca/v-cars-trucks/edmonton/01-subaru-legacy-gtb-e-tune-swap-trade/1430671698
2006,Used,Chrysler,PT Cruiser,N/A,Wagon,White,0,159000,Automatic,N/A,2300,false,Includes: Air conditioning,"Car runs and drives great few rust spots and dents, very clean interior. Everything works, recent oil change. REMOTE STARTER!!!, non smoker. Call 5875002463 to view asking 2300. OBO New all season tires comes with 3 winter tires on rims",https://www.kijiji.ca/v-cars-trucks/edmonton/2006-pt-cruiser/1433111016
2001,Used,Subaru,Legacy,Gt-b Blitzen,Wagon,Silver,5,95000,Manual,Gasoline,6000,false,None,"It has a 2.0L twin turbo engine. Runs and drives great. You get the speed of a wrx with the space of a wagon. Had to sell it but I've got to many cars and not enough time to enjoy them. The starter hangs on a little after it starts. I have a new one to replace it, just haven't had time yet",https://www.kijiji.ca/v-cars-trucks/edmonton/2001-subaru-legacy-blitzen-edition/1424426539
2007,Used,Nissan,Versa,1.8S,Wagon,Silver,0,214148,Manual,Gasoline,4495,true,None,"Karma Cars Alberta Ltd. Excellent fuel saving with this compact hatchback!! Come down Karma Cars on the corner of 75 St and 77 Ave or call 780-777-4444 for more information.?"Karma Cars Car Buying That Pays". AMVIC Licensed. Disclosure: $651 CarFax Claim, Alberta and Ontario Unit ? At Karma Cars we help you Buy A Car The Right Way Not only will Karma Cars get you driving, our team of financial experts with over 20 years of experience will make sure your payments are right for you, long-term. Regardless of your current financial situation, our passionate team of experts will explore every possible option to get you in a vehicle you want, at a payment you can afford, hassle free. Bad Credit, No Credit - No Hassle At Karma Cars, we alleviate the hassle of the car buying experience, regardless of whether you have less than perfect credit or not. We can have you driving with no credit check and no hassle. It is our mission to help you get approved for an auto loan quickly and easily. The Respect You Deserve Whatever circumstances you are facing, financially or otherwise, we will treat you with the respect you deserve. We are not your average car dealership. Our team is comprised of financial, sales and auto experts who all share a passion for helping people. KIT REF ID: 14439712",https://www.kijiji.ca/v-cars-trucks/edmonton/2007-nissan-versa-1-8s-0-financing-available-no-credit-che/1400618846
2005,Used,Subaru,Impreza,N/A,Wagon,Black,5,275000,Manual,Gasoline,2000,false,None,subaru impreza. 2005. manual transmission. 275000 km,https://www.kijiji.ca/v-cars-trucks/edmonton/subaru-2005/1425150391
2007,Used,Ford,Focus,N/A,Wagon,Black,5,233850,Automatic,Gasoline,2600,false,"Includes: Sunroof, Alloy wheels, Cruise control, Air conditioning","Selling my 2007 Ford focus ses wagon, car runs smooth and it is in excellent condition with no mechanical issues or accidents. Recently installed the new battery with $250, maintained very nicely, needs no work, ready to drive, no leaks, it comes with heated seats, leather seats, power sunroof, alloy wheels and has traction control that helps greatly on the snowy roads. Everything is in perfect condition we are selling as we are moving. PLEASE call or text 7806551701 Location: Edmonton, AB • 0 kilometres away Kilometres: 233850 km Transmission: Automatic Exterior Colour: Pitch Black (Black) Interior Colour: --- Fuel Economy: 10 L/100km City 7 L/100km Highw ay Engine: I4 Drivetrain: Front-Wheel Drive VIN: 1FAFP36N87W100533 Stock #: 1285 Major Options: Leather Seats, Alloy Wheels",https://www.kijiji.ca/v-cars-trucks/edmonton/2007-ford-focus-zxw-ses-wagon/1433238354
