1995,Used,Ford,Tempo,N/A,Sedan,N/A,0,190000,Automatic,Gasoline,460,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/most-reliable-car-on-earth-only-460-firm-190-000kms/1429646035
2001,Used,Subaru,Other,N/A,Other,Black,0,75000,N/A,N/A,1500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/subaru-sambar-mini-truck/1429641854
1993,Used,Toyota,Camry,LE,Sedan,Silver,5,272977,Automatic,Gasoline,1500,false,"Includes: Sunroof, Alloy wheels, Bluetooth, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/1993-camry/1429611578
1995,Used,Volkswagen,Golf,N/A,Hatchback,N/A,0,86000,N/A,N/A,1500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/95-golf-5v-1-8t/1429614388
1994,Used,Ford,F-150,XLT,Pickup Truck,White,3,334000,Manual,Gasoline,1000,false,"Includes: Cruise control, Trailer hitch, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/1994-ford-f-150-xlt/1429623572
2003,Used,Chevrolet,Cavalier,4dr Sdn,Sedan,Red,0,198000,Automatic,Gasoline,2200,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2003-chevrolet-cavalier-4dr-sdn-3-month-warranty/1423047554
2003,Used,Volvo,S40,N/A,Sedan,N/A,0,207000,Automatic,Gasoline,500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/reduced-2003-volvo-s40/1429626008
2003,Used,Buick,LeSabre,N/A,Sedan,Red,6,240000,Automatic,Gasoline,1000,false,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2003-buick-lesabre-limited-for-sale/1429631999
2009,Used,Nissan,Altima,Hybrid,Sedan,White,5,400000,Automatic,Hybrid-Electric,700,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2009-nissan-altima-hybrid-selling-the-whole-for-parts/1429647387
2005,Used,Chevrolet,Cavalier,N/A,Sedan,Black,4,231000,Automatic,Gasoline,3000,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2005-chevrolet-cavalier-for-sale/1429137956
2007,Used,Chevrolet,Uplander,N/A,"Minivan, Van",White,0,315000,N/A,N/A,500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2007-cheverolet-van/1429631985
2006,Used,Chevrolet,Optra,Se,Sedan,Black,5,152462,Manual,Gasoline,2200,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/optra-sedan-2006-low-kms-remote-starter/1429645707
1990,Used,Toyota,Corolla,Black,Sedan,Blue,5,236258,Automatic,Gasoline,1100,false,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/1996-toyota-corolla/1429366801
2002,Used,GMC,Envoy,SLT,"SUV, Crossover",Silver,5,350000,Automatic,Gasoline,2999,false,"Includes: Alloy wheels, Cruise control, Trailer hitch, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2002-gmc-slt-envoy/1429651818
2002,Used,Volvo,S60,2.4T,Sedan,Green,0,218025,Automatic,Gasoline,1200,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2002-volvo-s60-2-4t-need-a-little-work-on-this-unit/1427670631
2000,Used,Buick,Regal,LS,Sedan,Silver,5,212800,Automatic,Gasoline,1200,false,"Includes: Sunroof, Alloy wheels, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2000-buick-regal-ls/1429095275
1998,Used,Chevrolet,Cavalier,N/A,Coupe (2 door),Black,5,233000,Automatic,N/A,1500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/1998-cavalier-for-sale/1429597984
2007,Used,Pontiac,Montana,N/A,"Minivan, Van",Blue,7,255000,Automatic,Gasoline,2350,false,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2007-pontiac-montana-minivan-van/1429364987
2006,Used,Dodge,Caravan,BASE For Sale Edmonton,"Minivan, Van",Red,0,0,Automatic,Gasoline,1999,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2006-dodge-caravan-base-for-sale-edmonton/1420909950
2000,Used,Acura,Integra,Special Edition,Hatchback,Black,4,312187,Manual,Gasoline,1200,false,"Includes: Bluetooth, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2000-acura-integra-5mt/1429645340
2002,Used,Nissan,Maxima,N/A,Sedan,Gold,5,240294,Automatic,Gasoline,2750,false,"Includes: Sunroof, Alloy wheels, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/maxima-2002-fully-loaded-2750/1425026324
2009,Used,Hyundai,Sonata,N/A,Sedan,Green,5,268000,Automatic,N/A,1100,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2009-hyundai-sonata/1429381923
2004,Used,Oldsmobile,Alero,N/A,Sedan,White,5,217000,Automatic,Gasoline,2100,false,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2004-oldsmobile-alero/1429364042
2004,Used,Pontiac,Sunfire,none,Coupe (2 door),Silver,5,172000,Automatic,N/A,1500,false,Includes: Alloy wheels,https://www.kijiji.ca/v-cars-trucks/edmonton/2004-pontiac-sunfire-coupe/1429630675
2007,Used,Ford,Focus,SE,Sedan,Grey,0,237897,Automatic,Gasoline,2600,false,Includes: Air conditioning,https://www.kijiji.ca/v-cars-trucks/edmonton/2007-ford-focus-se-sedan/1429633929
2011,Used,Ford,Mustang,N/A,Coupe (2 door),Black,0,108000,Manual,N/A,262,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2011-ford-mustang-gt-california-special-certified-v8-6spd/1389526444
1996,Used,Chevrolet,Astro,N/A,"Minivan, Van",White,2,357000,Automatic,Gasoline,1500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/astro-van-for-sale/1429111823
2007,Used,GMC,Sierra 1500,N/A,Pickup Truck,Burgundy,6,365789,Automatic,Gasoline,3000,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2007-gmc-sierra-quad-cab/1427633350
2002,Used,Chevrolet,Cavalier,N/A,Coupe (2 door),N/A,0,170000,Automatic,N/A,2350,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/cavalier-sport-good-on-gas-low-kms-cash-and-trades/1429135800
2008,Used,Chevrolet,Tahoe,N/A,"SUV, Crossover",White,7,400,N/A,Gasoline,1234,false,"Includes: Sunroof, Alloy wheels, Navigation system, Bluetooth, Push button start, Parking assistant, Cruise control, Trailer hitch, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/good-price/1428954550
2004,Used,Ford,F-150,Lariat,Pickup Truck,Black,5,332000,Automatic,N/A,2750,false,"Includes: Sunroof, Alloy wheels, Parking assistant, Cruise control, Trailer hitch, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2004-ford-f150-lariat/1429629714
2002,Used,Chevrolet,Trailblazer,LTZ,"SUV, Crossover",Grey,5,244,Automatic,Gasoline,2800,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/chevrolet-trailblazer-for-sale/1429653131
2003,Used,Ford,Ranger,Edge,Pickup Truck,Red,5,182035,Other,Gasoline,1500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/1500-2003-red-ford-ranger-edge-only-available-till-27th/1429618714
1997,Used,Chevrolet,C/K Pickup 2500,N/A,Pickup Truck,Other,0,2321,Other,Diesel,1000,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/wanted-gmc-6-2-diesel-or-chevrolet-6-5-diesel-truck/1429629351
0,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,0,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/ford-taurus-x-for-sale/1424969981
2004,Used,Chevrolet,Cavalier,VLX,Coupe (2 door),Blue,4,220000,Automatic,Gasoline,950,false,"Includes: Navigation system, Bluetooth",https://www.kijiji.ca/v-cars-trucks/edmonton/2004-chevy-cavalier-2-doors/1429614996
2007,Used,Dodge,Power Ram 3500,bumper,Pickup Truck,White,0,7,N/A,N/A,220,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2007-dodge-3500-bumper/1429651559
1999,Used,Honda,Civic,Silver,Coupe (2 door),Silver,5,248138,Manual,Gasoline,650,false,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/1999-honda-civic/1429641978
2012,Used,Ford,Escape,Limited,"SUV, Crossover",Blue,5,128000,Automatic,Gasoline,46,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2012-ford-escape-limited-bad-credit/1423364247
0,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,0,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-honda-cr-v-bad-credit/1423186960
2004,Used,Chevrolet,C/K Pickup 2500,N/A,Pickup Truck,N/A,0,391000,Automatic,Gasoline,2500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/04-chevy-4-4-long-box-6-0-l-needs-nothing-but-u/1429624997
2002,Used,Chevrolet,Trailblazer,Lt,"SUV, Crossover",Brown,7,250000,Automatic,Gasoline,2400,false,"Includes: Alloy wheels, Bluetooth, Cruise control, Trailer hitch, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2002-trailblazer-lt-price-reduced-for-quick-sale/1429106605
2006,Used,Mitsubishi,Lancer,ES,Sedan,Blue,5,181000,Automatic,Gasoline,2900,true,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2006-mitsubishi-lancer-es-sedan/1424064274
2000,Used,Ford,F-150,N/A,Pickup Truck,Red,2,230000,Manual,N/A,1249,false,"Includes: Trailer hitch, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/ford-f-150-4-wheel-drive/1429354555
2001,Used,Nissan,Pathfinder,N/A,"SUV, Crossover",Blue,5,280000,Automatic,Gasoline,1200,false,"Includes: Sunroof, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2001-nissan-pathfinder/1429134575
1989,Used,Volkswagen,Jetta,N/A,Sedan,Black,5,300,Manual,Gasoline,250,false,"Includes: Sunroof, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/1989-volkswagen-jetta/1429114076
1986,Used,Ford,Crown Victoria,N/A,Sedan,Blue,6,232000,Automatic,N/A,1000,false,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/1986-ford-crown-victoria-ltd/1429135982
2006,Used,Lincoln,Navigator,N/A,"SUV, Crossover",Silver,7,280,Automatic,N/A,2900,false,"Includes: Sunroof, Alloy wheels, Navigation system, Bluetooth, Parking assistant, Cruise control, Trailer hitch, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2006-lincoln-navigator-runs-good-4-new-shocks-4-new-tires/1429624207
2005,Used,Nissan,X-trail,N/A,"SUV, Crossover",Green,5,224000,Automatic,Gasoline,3000,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/nissan-x-trial-xe-2005/1429361091
2000,Used,Ford,Crown Victoria,N/A,Sedan,Red,6,290000,Automatic,N/A,2000,false,Includes: Cruise control,https://www.kijiji.ca/v-cars-trucks/edmonton/ford-crown-victoria/1429134463
2008,Used,Ford,Explorer,Limited,"SUV, Crossover",Grey,7,299200,Automatic,Gasoline,2950,false,"Includes: Sunroof, Alloy wheels, Bluetooth, Cruise control, Trailer hitch, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2008-ford-explorer-ltd-4-6l-v-8/1427642466
2006,Used,Pontiac,G6,GT,Sedan,Grey,5,225000,Automatic,Gasoline,2600,false,"Includes: Sunroof, Alloy wheels, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2006-pontiac-g6-gt/1429373343
2014,Used,Mitsubishi,Lancer,SE,Sedan,White,5,98000,Automatic,Gasoline,37,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-mitsubishi-lancer-bad-credit/1423362850
2014,Used,GMC,Sierra 1500,SLE,Pickup Truck,Black,0,50917,Automatic,Other,223,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-gmc-sierra-1500-sle-all-terrain-4x4-low-km-5-3l-223-b-w/1423117875
1998,Used,Dodge,Dakota,Sport,Other,White,5,201640,Automatic,Gasoline,3000,false,"Includes: Bluetooth, Cruise control, Trailer hitch, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/dodge-dakota/1429366402
2009,Used,Pontiac,Montana,N/A,"Minivan, Van",Grey,7,185000,Automatic,Gasoline,2200,false,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2009-pontiac-montana/1429105858
2003,Used,Nissan,Sentra,SE-R Spec V,Sedan,Yellow,4,285000,Manual,Gasoline,1200,false,"Includes: Sunroof, Bluetooth",https://www.kijiji.ca/v-cars-trucks/edmonton/2003-nissan-sentra-se-r-spec-v/1429370531
2007,Used,Ford,Focus,For Sale Edmonton,Sedan,Red,0,328600,Automatic,Gasoline,1999,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2007-ford-focus-for-sale-edmonton/1380399590
2014,Used,Dodge,Dart,SXT,Sedan,Orange,0,77778,Automatic,Gasoline,59,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-dodge-dart-sxt-bad-credit-only-59/1403732168
2004,Used,Toyota,Corolla,4dr Sdn,Sedan,Grey,0,299999,Automatic,N/A,2990,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2004-toyota-corolla-4dr-sdn-sold-sold-sold-sold-sold/1405689538
2005,Used,Nissan,Xterra,N/A,"SUV, Crossover",Yellow,5,210000,Automatic,Gasoline,2000,false,"Includes: Alloy wheels, Cruise control, Trailer hitch, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2005-nissan-xterra/1429121656
2001,Used,Chrysler,Sebring,N/A,Sedan,Red,0,250000,Automatic,Gasoline,500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/fixer-upper-2001-chrysler-sebring/1429641419
2002,Used,Suzuki,Grand Vitara,4x4,"SUV, Crossover",Green,5,243,Automatic,Gasoline,2500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2002-suzuki-grand-vitara-4x4/1429114168
1996,Used,Acura,Integra,SE,Coupe (2 door),Black,4,220000,Automatic,Gasoline,3000,false,"Includes: Sunroof, Alloy wheels, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/1996-acura-integra/1429624050
2004,Used,Infiniti,FX,N/A,"SUV, Crossover",Black,5,360000,Automatic,Gasoline,2600,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2004-infiniti-fx35/1429623997
1976,Used,Pontiac,Trans Am,N/A,Coupe (2 door),N/A,0,99999,N/A,N/A,2200,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/1976-pontiac-trans-am/1429628670
2000,Used,GMC,Sierra 1500,Ext Cab,Pickup Truck,White,0,442823,Automatic,Gasoline,2300,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2000-gmc-sierra-1500-ext-cab-3-month-free-warranty/1421977297
2003,Used,Ford,Explorer,For Sale Edmonton,"SUV, Crossover",Silver,0,220556,Automatic,Gasoline,2999,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2003-ford-explorer-for-sale-edmonton/1315576984
2002,Used,Dodge,Durango,N/A,"SUV, Crossover",Red,7,246,Automatic,Gasoline,2900,false,"Includes: Cruise control, Trailer hitch, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2002-dodge-durango-4x4-runs-great-daily-driver/1429645491
1999,Used,Ford,Explorer,4WD XLT For Sale Edmonton,Other,Blue,0,278071,Automatic,Gasoline,1999,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/1999-ford-explorer-4wd-xlt-for-sale-edmonton/1417865956
2002,Used,Subaru,Legacy,N/A,Sedan,Green,0,147500,Manual,N/A,2500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2002-subaru-legacy-manual-147-km/1429373234
2005,Used,Dodge,Neon,N/A,Sedan,N/A,0,245000,Automatic,N/A,1500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2005-dodge-neon-sport-sx2-0/1429386439
2002,Used,Nissan,X-trail,Black,"SUV, Crossover",Grey,5,328,Automatic,Gasoline,2000,false,"Includes: Sunroof, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2002-nissan-xterra/1429651910
2005,Used,Kia,Sportage,N/A,"SUV, Crossover",White,5,242321,Automatic,N/A,2200,false,"Includes: Sunroof, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/kia-sportage-4x4/1429606686
1997,Used,Honda,CR-V,N/A,"SUV, Crossover",Red,5,331432,Automatic,N/A,2400,false,"Includes: Bluetooth, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/honda-crv-1997/1429115160
2003,Used,Honda,Civic,sport,Sedan,Blue,5,315000,Manual,Gasoline,1950,false,"Includes: Sunroof, Alloy wheels, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2003-honda-civic-sport-5-speed-manual/1429500768
2004,Used,Nissan,Titan,N/A,Pickup Truck,Grey,5,293000,Automatic,Gasoline,2500,false,Includes: Sunroof,https://www.kijiji.ca/v-cars-trucks/edmonton/nissan-titan/1429519881
2011,Used,BMW,X5,N/A,"SUV, Crossover",Grey,0,108000,Automatic,N/A,321,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2011-bmw-x5-35d-diesel-certified-nav-awd-fully-loaded/1389526445
2013,Used,Audi,Q7,N/A,"SUV, Crossover",Black,0,104000,Automatic,N/A,220,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2013-audi-q7-quattro-3-0t-awd-certified-loaded/1397067543
2011,Used,Nissan,Armada,N/A,"SUV, Crossover",Black,0,150000,Automatic,N/A,262,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2011-nissan-armada-platinum-4x4-certified/1418358379
2012,Used,Ram,2500,N/A,Pickup Truck,Black,0,138000,Automatic,N/A,257,true,Includes: Bluetooth,https://www.kijiji.ca/v-cars-trucks/edmonton/2012-ram-2500-crew-4x4-certified/1422107862
2005,Used,Ford,Five Hundred,N/A,Sedan,Blue,5,317000,Automatic,Gasoline,2300,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/ford-500/1429140086
1998,Used,Toyota,Sienna,Leather Seat XLE,"Minivan, Van",Blue,7,230111,Automatic,Gasoline,1500,false,"Includes: Sunroof, Alloy wheels, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/1998-toyota-sienna-leather-seat-xle-minivan-van/1429134863
2018,Used,Nissan,Altima,N/A,Sedan,Grey,0,0,Automatic,N/A,111,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-nissan-altima-sv-certified-backup-camera-heated-seats/1389526504
2001,Used,Dodge,Dakota,N/A,Pickup Truck,N/A,0,280000,N/A,N/A,3000,false,Includes: Trailer hitch,https://www.kijiji.ca/v-cars-trucks/edmonton/2001-dodge-dakota-4-7-v8/1429557101
2014,Used,Ram,1500,Big Horn,Pickup Truck,White,5,139000,Automatic,Gasoline,87,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2014-ram-1500-bad-credit/1424428256
2001,Used,Honda,Civic,N/A,Sedan,Blue,2,300000,Manual,Gasoline,1800,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2001-honda-civic-sport-model/1406409604
2012,Used,Chevrolet,Sonic,N/A,Sedan,Red,0,100211,Automatic,N/A,65,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2012-chevrolet-sonic-only-65-b-w-1-000-down-5-99-term-60/1429532206
2011,Used,BMW,5-Series,N/A,Sedan,Black,0,99000,Automatic,N/A,335,true,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2011-bmw-550im-xdrive-certified-fully-loaded-v8-awd/1390008903
2003,Used,Toyota,Camry,SE,Sedan,Black,5,339000,Manual,Gasoline,1450,false,"Includes: Alloy wheels, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2003-toyota-camry-se-5-speed/1427372853
0,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,N/A,2695,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/nissan-altima-2-5s/1429557587
2000,Used,Chevrolet,Tahoe,N/A,"SUV, Crossover",Black,6,271000,Automatic,Gasoline,2800,false,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/like-a-rock/1419837446
2007,Used,Ford,F-150,XL,Pickup Truck,White,5,286000,Automatic,Gasoline,1500,false,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/parts-2007-f-150/1424215293
2006,Used,Ford,F-150,N/A,Pickup Truck,White,6,331000,Automatic,Gasoline,1500,false,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2006-ford-f150/1424903031
2005,Used,Ford,Freestar,SE,"Minivan, Van",Grey,7,289088,Automatic,Gasoline,2000,false,Includes: Air conditioning,https://www.kijiji.ca/v-cars-trucks/edmonton/2005-ford-freestar-4-2-l-se/1427260041
2000,Used,Audi,A6,N/A,Sedan,N/A,0,20000,N/A,N/A,800,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2000-audi-a6/1427287540
2000,Used,Buick,LeSabre,N/A,Sedan,Green,4,216000,Automatic,Other,1500,false,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2000-buick-lesabre-or-trade/1413630160
2000,Used,Nissan,Maxima,N/A,Sedan,N/A,0,100000,N/A,N/A,800,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2000-nissan-maxima-se/1423797192
2000,Used,Pontiac,Grand Am,SE1,Sedan,N/A,0,256000,Other,Gasoline,900,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2000-pontiac-grand-am-se/1424451515
2001,Used,Toyota,Corolla,CE,Sedan,Silver,4,259688,Other,Gasoline,2300,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2001-toyota-corolla-remote-start-tel:-780-908-8589/1425145482
2002,Used,Chrysler,Intrepid,SE,Sedan,Gold,5,329033,Automatic,Gasoline,1000,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2002-chrylser-intrepid/1421247547
2005,Used,Subaru,Impreza,N/A,Wagon,Black,5,275000,Manual,Gasoline,2000,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/subaru-2005/1425150391
1999,Used,Toyota,Corolla,N/A,Convertible,Red,5,319000,Automatic,N/A,800,false,Includes: Air conditioning,https://www.kijiji.ca/v-cars-trucks/edmonton/toyota-corolla-1999/1424971845
2018,Used,Tesla,Model S,N/A,Sedan,N/A,0,20,N/A,N/A,299,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/s75d-tesla-luxury-rental-life-s-to-short-to-not-stand-out/1427395662
2001,Used,Dodge,Other Pickups,N/A,Pickup Truck,White,6,584000,Automatic,Diesel,1,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2001-dodge-2500-cummins-partout-only/1424859709
2004,Used,Honda,Civic,N/A,Sedan,Blue,5,340500,Manual,Gasoline,1400,false,Includes: Air conditioning,https://www.kijiji.ca/v-cars-trucks/edmonton/2004-honda-civic/1424387121
2006,Used,Saturn,ION,I don’t know,Coupe (2 door),Silver,4,242000,Automatic,Gasoline,2000,false,"Includes: Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2006-saturn-ion-quad-coupe/1419921047
1997,Used,Ford,Escort,N/A,Sedan,N/A,0,167000,N/A,N/A,750,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/ford-escort-1997/1425173305
2000,Used,Honda,Accord,N/A,Sedan,Black,5,239000,Automatic,N/A,2500,false,"Includes: Sunroof, Alloy wheels, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/honda-accord-2000/1425187760
2002,Used,Buick,Rendezvous,CXL,"SUV, Crossover",Burgundy,7,250000,Automatic,Gasoline,2200,false,"Includes: Sunroof, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2002-buick-rendezvous-cxl/1423953977
2001,Used,Audi,A4,N/A,Sedan,Silver,5,280000,Manual,Gasoline,1500,false,"Includes: Sunroof, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2001-audi-a4-quattro/1425125465
2004,Used,Hyundai,Santa Fe,N/A,"SUV, Crossover",Other,5,216540,Automatic,Gasoline,2000,false,"Includes: Sunroof, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2004-hyundai-santa-fe-suv-4wd/1424949010
2003,Used,Buick,LeSabre,Limited,Sedan,White,0,260000,Automatic,Gasoline,1800,false,"Includes: Sunroof, Cruise control, Air conditioning",https://www.kijiji.ca/v-cars-trucks/edmonton/2003-buick-lesabre/1424719045
1990,Used,Jeep,Cherokee,sport,"SUV, Crossover",N/A,2,264878,Automatic,Gasoline,400,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/1990-jeep-cherokee-sport-notrunning/1428907643
2009,Used,Dodge,Nitro,N/A,"SUV, Crossover",Silver,5,3330000,Automatic,Gasoline,2500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/dodge-nitro/1424474696
2001,Used,Acura,Integra,Special Edition,Coupe (2 door),Black,4,262000,Automatic,Gasoline,2500,false,None,https://www.kijiji.ca/v-cars-trucks/edmonton/2001-acura-integra-special-edition/1398808787
