2000,Used,Pontiac,Bonneville,SSEi,Sedan,White,0,238000,Automatic,Gasoline,500,false,None,Handyman special. This car ran like a dream until the alternator went. $800 for a new alternator and now it has electrical problems that I can't solve on my own and my garage is full. Car runs fine for 100 kms. and then the battery has to be disconnected. Call for more details. $500 and comes with a brand new alternator.,https://www.kijiji.ca/v-cars-trucks/edmonton/2000-pontiac-bonneville-ssei/1430690089
2003,Used,Toyota,Highlander,N/A,"SUV, Crossover",N/A,0,220000,Automatic,Gasoline,3800,false,None,"Toyota highlander SUV,2003, 220thousand kilo, sell for 3800dollars. reduced price. a crack on the windowshield but it doesnot affect the driving. good condition. some rust on the back and side, i already fixed it. with winter tire and four season tire. contact:7807162096",https://www.kijiji.ca/v-cars-trucks/edmonton/toyota-highlander-suv-2003-220thousand-kilo-sell-for-3800/1425622278
2009,Used,Toyota,Corolla,N/A,Sedan,Silver,0,250000,Automatic,Gasoline,850,false,"Includes: Cruise control, Air conditioning","Selling my damaged corolla. Was involved in an accident. Active status, not write off. Mechanically the car is fine, still drives but it’s obviously not road safe. Message me your best offer",https://www.kijiji.ca/v-cars-trucks/edmonton/2009-toyota-corolla-damaged/1430909551
2017,Used,Ford,Edge,N/A,"SUV, Crossover",Silver,0,26000,Automatic,N/A,227,true,None,"Auto Finance Lease 2017 Ford Edge Sport AWD (All Wheel Drive), navigation, heated seats, heated steering wheel, panoramic roof, blind spot monitor and much much more... You can be driving this luxurious EDGE for only $227 b/w. Don't even look at another car until you come see this one. You will not be disappointed. Shop with confidence, this vehicle comes CERTIFIED (inspected, serviced and reconditioned) for your peace of mind. Definitely worth your time to come down and see it in person. Other Colors May Be available Simply visit us at : 10208 82 Ave (Whyte Ave.) Or call/text us at 780.710.3300 for more details. Get approved by clicking on the link below. http://autofinancelease.ca/apply-here *Although every attempt is made to ensure the accuracy of the data herein, due to the possibility of human error, we cannot guarantee the accuracy of the displayed information, the availability of this vehicle, or the accuracy of its photo or "stock photo". Such information may or may not reflect the exact color, trim, options, price and/or other specifications. Mileage shown may be rounded. Bi-weekly finance lease payment calculated over 84 months with $2000 down and 4.99% APR o.a.c. Please call 780.710.3300 for more information. Auto Finance Lease is a division of 2070807 Alberta Ltd. KIT REF ID: 12812199",https://www.kijiji.ca/v-cars-trucks/edmonton/2017-ford-edge-sport-certified-nav-fully-loaded-awd/1390008893
2005,Used,Dodge,Caravan,N/A,Sedan,Red,7,245000,Automatic,Gasoline,2450,false,"Includes: Alloy wheels, Cruise control, Air conditioning","This van is in awesome shape inside and out. Drives really smooth. Has bucket seats, very roomy inside. Seats 7 people. Has no issues mechanically. Has power locks and windows + keyless entry. Cruise control, tilt steering, heat and Ac. Call or shoot me a text if you’d like to come check it out 7809106842",https://www.kijiji.ca/v-cars-trucks/edmonton/2004-dodge-caravan-minivan/1430898707
2001,Used,GMC,Jimmy,N/A,Hatchback,N/A,5,259000,Automatic,Gasoline,1700,false,None,"The vehicle is in awesome shape except for the exhaust is broke off, the 4x4 don’t work, and the grill is broken. Other then that the vehicle is super reliable and in awesome condition, asking 1700$ OBO willing to trade for a automatic vehicle!",https://www.kijiji.ca/v-cars-trucks/edmonton/2001-gmc-jimmy/1430760077
2005,Used,Ford,F-150,N/A,Pickup Truck,N/A,0,250000,Automatic,Gasoline,3000,false,None,"2005, 4.6 L F150 Supercab STX for sale. Brakes and cv joints are overdue and should be addressed. 250,000 km ( see odometer pic). Levelling kit , good condition 285 r16 Open Country tires plus extra set of steel rims with good condition studded winters $3000 OBO.",https://www.kijiji.ca/v-cars-trucks/edmonton/2005-f150-4x4/1430775903
1995,Used,Ford,GT,N/A,Coupe (2 door),Red,4,225,N/A,Gasoline,2500,false,"Includes: Bluetooth, Push button start, Cruise control, Air conditioning","95 V8 Engine. I am selling it for cheaper than I would like, for a fair deal between us. As I bought it for more, & put more into it. See other post for more details & pics:) There is a video on my Instagram if you’d like Brxkenbydivine it showcases the music & exhaust in action. Ps. I like the automatic because it’s faster.",https://www.kijiji.ca/v-cars-trucks/edmonton/mustang-gt-modded/1430906826
2005,Used,Dodge,Dakota,N/A,Pickup Truck,Silver,5,261000,Manual,Gasoline,4000,false,None,2005 dodge Dakota silver 261000km In good condition drives great V8 engine C02 sensor need to be replaced easy fix 4000 obo,https://www.kijiji.ca/v-cars-trucks/edmonton/2005-dodge-dakota-silver/1430601763
2011,Used,Ford,Crown Victoria,police interceptor,Sedan,White,5,160000,Automatic,Gasoline,4000,false,"Includes: Cruise control, Air conditioning","old interceptor only has 160k klm ,good condition .powerful engine rear weel drive.4000$ obo",https://www.kijiji.ca/v-cars-trucks/edmonton/ford-crown-victoria-2011-4000-obo/1423853364
2007,Used,Pontiac,Montana,N/A,"Minivan, Van",White,0,265000,N/A,N/A,2950,false,"Includes: Alloy wheels, Push button start, Cruise control, Air conditioning","2007 Pontiac Montana with 264778 km on it all wheel drive. In good condition with lots of options, come have a look. Asking $2950 OBO call Steve 7809054925",https://www.kijiji.ca/v-cars-trucks/edmonton/2007-pontiac-montana/1430780676
2018,Used,Chevrolet,Malibu,N/A,Sedan,Black,0,1500,Automatic,N/A,110,true,None,"Auto Finance Lease You can be driving this beautiful Malibu for only $110 b/w. Don't even look at another car until you come see this one. You will not be disappointed. Shop with confidence, this vehicle comes CERTIFIED (inspected, serviced and reconditioned) for your peace of mind. Definitely worth your time to come down and see it in person. Other Colors May Be available Simply visit us at : 10208 82 Ave (Whyte Ave.) Or call/text us at 780.710.3300 for more details. Get approved by clicking on the link below. http://autofinancelease.ca/apply-here *Although every attempt is made to ensure the accuracy of the data herein, due to the possibility of human error, we cannot guarantee the accuracy of the displayed information, the availability of this vehicle, or the accuracy of its photo or "stock photo". Such information may or may not reflect the exact color, trim, options, price and/or other specifications. Mileage shown may be rounded. Bi-weekly finance lease payment calculated over 84 months with $2000 down and 4.99% APR o.a.c. Please call 780.710.3300 for more information. Auto Finance Lease is a division of 2070807 Alberta Ltd. KIT REF ID: 10067422",https://www.kijiji.ca/v-cars-trucks/edmonton/2018-chevrolet-malibu-lt-certified-backup-cam-only-110-b-w/1390008772
2016,Used,Land Rover,Range Rover Evoque,N/A,"SUV, Crossover",White,0,67000,Automatic,N/A,273,true,None,"Auto Finance Lease 2016 RANGE ROVER EVOQUE AWD (All Wheel Drive), Leather, Navigation, Panoramic Sunroof and much much more... You can be driving this luxurious Evoque for only $273 b/w. Don't even look at another car until you come see this one. You will not be disappointed. Shop with confidence, this vehicle comes CERTIFIED (inspected, serviced and reconditioned) for your peace of mind. Definitely worth your time to come down and see it in person. Other Colors May Be available Simply visit us at : 10208 82 Ave (Whyte Ave.) Or call/text us at 780.710.3300 for more details. Get approved by clicking on the link below. http://autofinancelease.ca/apply-here *Although every attempt is made to ensure the accuracy of the data herein, due to the possibility of human error, we cannot guarantee the accuracy of the displayed information, the availability of this vehicle, or the accuracy of its photo or "stock photo". Such information may or may not reflect the exact color, trim, options, price and/or other specifications. Mileage shown may be rounded. Bi-weekly finance lease payment calculated over 72 months with $2000 down and 4.99% APR o.a.c. Please call 780.710.3300 for more information. Auto Finance Lease is a division of 2070807 Alberta Ltd. KIT REF ID: 16905480",https://www.kijiji.ca/v-cars-trucks/edmonton/2016-land-rover-range-rover-evoque-awd-certified/1428475349
1999,Used,Ford,F-150,xlt,Pickup Truck,Black,5,346989,N/A,N/A,1400,false,"Includes: Cruise control, Trailer hitch, Air conditioning",-Runs drives used as my winter commuter. -abs light is on and airbag light is on. -tires are wore out but have a used set I will throw into the deal. -handy truck doesn’t drive like a dream has a shake feels like tires but could be more -rust under the doors more pictures will be taken -open to offers located in wetaskiwin,https://www.kijiji.ca/v-cars-trucks/edmonton/1999-flare-side-f-150-4x4-lifted/1430823284
2001,Used,GMC,Jimmy,N/A,"SUV, Crossover",Blue,5,283000,Automatic,N/A,1800,false,"Includes: Push button start, Trailer hitch",2001 gmc jimmy sls 4x4 New breaks and rotors Exhaust fixed Brand new all season tires bought 3 months ago New battery Has a transmission issue. When it wants to it will run then stall. But will run fine after. It does it when it wants to. Looking for $1800 or best offer. Will not be offended by any offer. No trades,https://www.kijiji.ca/v-cars-trucks/edmonton/2001-gmc-jimmy-sls/1430532043
2003,Used,Chrysler,Sebring,4dr Sdn LX,Sedan,Gold,0,203455,Automatic,N/A,1795,true,None,"Car Approved Now 2003 Chrysler Sebring We carry clean, inspected, trucks, cars, and crossover vehicles. We have low overheads and that means BIG value to you! Come see why people all over Canada travel to buy their vehicles here! And don’t worry about your credit. We have a variety of lending programs available including our own in-house lender. So if your credit is less than perfect, even if the banks say, “NO!” we can still say “YES!” Car Approved Now is an AMVIC-licensed business. At Car Approved Now, we have got you covered like blankets with our in-house lending process. Don’t be discouraged by past difficulties with your credit; we pride ourselves on being accommodating as possible to get you out the door of the dealership and into the door of your new ride. All you need is a job and a driver’s license. It’s really that easy. That’s the Car Approved Now way. Click our link to get pre-approved right now We carry clean, inspected, trucks, cars, and crossover vehicles. We have low overheads and that means BIG value to you! Come see why people all over Canada travel to buy their vehicles here! And don’t worry about your credit. We have a variety of lending programs available including our own in-house lender. So if your credit is less than perfect, even if the banks say, “NO!” we can still say “YES!” Go ahead; believe your eyes. Every picture we provide at Car Approved Now is the actual car for sale. We never showcase our vehicles with stock photos. Car Approved Now is an AMVIC-licensed business. Engine: 6 Cylinder KIT REF ID: 17085332",https://www.kijiji.ca/v-cars-trucks/edmonton/2003-chrysler-sebring-4dr-sdn-lx/1430104984
1981,Used,GMC,C/K 3500,N/A,Pickup Truck,Red,3,149000,Manual,Gasoline,1200,false,"Includes: Cruise control, Trailer hitch","1981 GMC One ton dually with strong 350 4bbl, dual wheels, 10' deck ( no hoist). Body is excellent, rust free, no cracks in windshield, four speed with PTO on transmission, electric windows, good interior. Brakes and battery good, tires fair. Starts and runs great. Excellent work truck or rat rod project. $1,200 firm - no trades VEHICLE OPTIONS: Power steering Power windows",https://www.kijiji.ca/v-cars-trucks/edmonton/1981-gmc-one-ton-dually-with-10-deck-no-hoist/1430885352
2008,Used,Jeep,Grand Cherokee,Laredo,"SUV, Crossover",Gold,0,150943,Automatic,Diesel,66,true,None,"Karma Cars Alberta Ltd. I WANT YOUR BAD CREDIT!!! THE WORSE THE BETTER>>>>>>>>>>>>> WE FINANCE ALL CREDIT!!! We have many lenders that do all kind of financing! SINGLE MOMS, WORK VISA'S, PREVIOUS REPO'S, CURRENT LOANS, BANKRUPCY, AISH, BARTENDERS AND WAITRESSES.... WE ARE THE DEALERSHIP THAT WILL HELP!!!! APPLY NOW by clicking on the link below http://karmacars.com/apply/ More about this vehicle: Clean low mileage Diesel Grand Cherokee Loaded up nice with sunroof heated leather seats factory tow package haul the family and the boat to the lake with this capable Jeep. Come down Karma Cars on the corner of 75 St and 77 Ave or call 780-777-4444 for more information. "Karma Cars Car Buying That Pays". AMVIC Licensed. Disclosure: See Dealer Price 12,995 interest 24.90% 4 year term $5000 Down Payment $66 weekly payment o.a.c. At Karma Cars we help you Buy A Car The Right Way Not only will Karma Cars get you driving, our team of financial experts with over 20 years of experience will make sure your payments are right for you, long-term. Regardless of your current financial situation, our passionate team of experts will explore every possible option to get you in a vehicle you want, at a payment you can afford, hassle free. Bad Credit, No Credit - No Hassle At Karma Cars, we alleviate the hassle of the car buying experience, regardless of whether you have less than perfect credit or not. We can have you driving with no credit check and no hassle. It is our mission to help you get approved for an auto loan quickly and easily. The Respect You Deserve Whatever circumstances you are facing, financially or otherwise, we will treat you with the respect you deserve. We are not your average car dealership. Our team is comprised of financial, sales and auto experts who all share a passion for helping people. Similar to Ford Escape, Mazda CX-5, Honda CR-V, Nissan Rogue, Mitsubishi Outlander, Chevrolet Equinox, LE, S, L, 2010, 2011, 2012, 2013, 2014, 2015, 2015, 2017, 2018 + tags: jetta, golf Volkswagen honda, acura, radio, belt. bulbs, hid, Toyota, BMW, Mercedes. wheels, rotation, oil change, ford, Chevrolet, GM, Pontiac, dodge, integra, alternator, batter, timing belt, starter, electrical. ags: Cadillac Chevrolet Cooper Chrysler Dodge Eagle Ford Ferrari GEO GMC Hummer Hyundi Infinity Jaguar Jeep Kia Lincoln Lexus Mazda Mitusbishi Mercedes Mercury Nissan Pontiac Porsche Rover Saab Saturn Subaru Scion Suzuki Toyota VW Volvo Accord Civic Integra RSX MDX TL RL A4 A6 325 540 745 seville camaro corvette astro mini 300 charger sebring mustang tracker denali suburban yukon h1 h2 h3 g35 xj6 xj8 xk8 wrangler cherokee towncar gs es ls 323 626 929 evo eclipse montero e 15 16 17 18 19 20 22 24 26 wheels rims 2000 2001 2002 2003 2004 2005 2006 2007 convertible magnum charger nitro woofer sub box tint yamaha honda suzuki kawasaki ducati harley r1 r6 yzf 900 929 954 1000rr tl gsxr 636 zx10 zx6r ex250 ex500 ch s ml c 320 430 500 600 550 voyager explorer maxima altima 300 firebird 911 944 924 range sport volkswagen jetta gti golf vr6 t 1.8t 2.0 turbo supercharge navigation system speakers lip jdm gsr rsx type s type rHKS, Greddy, Honda, Toyota, Mugen, 350Z, Nismo, Spoon Sports, T1R, 2.25', Muffler, High Performance, Mitsubishi, Crower, DC Sports, Header, Exhaust Manifold, Race, Civic, Racing, Coupe, EK, EJ, BMW, Integra, Hondasports, TSS, JDM, Japan, cars systems, acura, toyota, nissan, bmw, benz, honda, lexus,chrome, tv's kenwood, subs, amp, coupe, m3 carbon fiber Toyota, Nissan, Lexus,jaguar, civic, integra, gsr, type r, vx,cx,dx hatch, hb, hatchback, honda, acura, rsx, 92,93, 94 95 96 97 98 99 2000 00 si rims wheels tires ek eg k series b d ef lx ex coilover skunk2 omnipower jdm oem lip kit bumper fender falken exhaust air intake header itr ctr cluster tach tachometer Acura Audi BMW Buick Cadillac Chevrolet Chrysler Dodge Dodge Truck Ford Ford Truck GMC Truck Honda Jeep Mazda Mercedes Benz Mitsubishi Nissan Pontiac Saturn Subaru Suzuki Toyota Toyota Truck Volkswagen Volvo CORVETTE Hyundai Sonata plymouth voyager HONDA CIVIC TOYOTA CAMRY LINCOLN NAVIGATOR FORD EXPEDITION FORD EXPLORER Jeep Wrangler Pontiac Grand Prix Nissan Altima / 240sx LINCOLN TOWN CAR Nissan Pathfinder range rover Corvette impala ACURA INTEGRA Mercury Grand Marquis toyota tundra Isuzu Rodeo toyota SIENNA Honda Odyssey chevy blazer Cadillackeywords: 5 speed sr20det 2jzgte toyota honda lexus mercedes bmw audi hks greddy aem turbo bov mazda vr6 gtr skyline supra civic integra prelude camry maxima altima ser se-r v6 v8 v12 intercooler garrett m3 e46 hid xenon projectors toyo 2000, 2002, 2003, 1998, 1996, 1997, 2004, civic, wanted, type r, jl audio, hifonics amp, si rims, lip kit, hid's, ex model, sedan, coupe, Keyword search terms: honda civic crx acura integra rsx nsx ford mustang viper scion gsr mr2 Chevrolet Subaru wrx impreza Volkswagen vw gti golf turbo nos manual 5spd 5speed stick si sti is300 altima v6 ser se-r se nissan skyline r32 r33 240sx 240 silvia sentra type r typer infiniti g35 350z 95 96 97 98 99 00 01 02 03 04 05 2000 2001 2002 2003 2004 2005 toyota corolla camry honda civic accord nissan sentra maxima mazda 323 626 protege audi prelude Acura AM General Aston Martin Audi Bentley BMW Buick Cadillac any car part 4 any carpirelli yokohama michelin bridgestone nissan 350z celica 240sx 240 300zx 3000gt lancer evo evolution subaru sti wrx rally fog lights transmission nos nitrous nx venom volk sparco enkei spoon jdm type-r type r s rsx mdx nsx ae86 autometer apexi rsr fidanza act exedy pioneer dvd lcd led alpine sony optima trd hella piaa supercharger sbc mustang ford chrysler camaro corvette chevy 3000k 5000k 6000k hids xenons tint window fender hood bumper muffler exhaust accord legend rl tl tsx is300 altezza sc300 sc400 sc 300 gmc tires wheels wheel rim rims gauges gauge corolla Chevrolet Chrysler Daewoo Dodge Eagle Ferrari Ford Geo GM GMC Honda HUMMER Hyundai Infiniti Isuzu Jaguar Jeep Kia Lamborghini Land Rover Lexus Lincoln Lotus Maserati Maybach Mazda Mercedes-Benz Mercury MINI Mitsubishi Nissan Porsche Rolls-Royce Saab Saturn Scion Subaru Suzuki Toyota Volkswagen Volvo caravan magnum charger chrysler 300c impala pilot odyssey quest lincoln navigator towncar tahoe escalade denali surburban jetta bmw x5 325 740 540 volkswagon mercedes clk e430 e320 ml430 honda, toyota, mazda, nissan, accord, maxima, sentra, g35, chevy, acura, 99,HID Xenon Headlight Car Amp Amplifier Cheap Salvage Kelvin Woofer Sub System Kicker JL Rockford Acura Audi BMW Buick Cadillac Chevrolet Cooper Chrysler Dodge Eagle Ford Ferrari GEO GMC Hummer Hyundi Infinity Jaguar Jeep Kia Lincoln Lexus Mazda Mitusbishi Mercedes Mercury Nissan Pontiac Porsche Rover Saab Saturn Subaru Scion Suzuki Toyota VW Volvo Accord Civic Integra RSX MDX TL RL A4 A6 325 540 745 seville camaro corvette astro mini 300 charger sebring mustang tracker denali suburban yukon h1 h2 h3 g35 xj6 xj8 xk8 wrangler cherokee towncar gs es ls 323 626 929 evo eclipse montero e 15 16 17 18 19 20 22 24 26 wheels rims 2000 2001 2002 2003 2004 2005 2006 2007 convertible magnum charger nitro woofer sub box tint yamaha honda suzuki kawasaki ducati harley r1 r6 yzf 900 929 954 1000rr tl gsxr 636 zx10 zx6r ex250 ex500 ch s ml c 320 430 500 600 550 voyager explorer maxima altima 300 firebird 911 944 924 range sport volkswagen jetta gti golf vr6 t 1.8t 2.0 turbo supercharge navigation system speakers lip jdm gsr rsx type s type rHKS, Greddy, Honda, Toyota, Mugen, 350Z, Nismo, Spoon Sports, T1R, 2.25', Muffler, High Performance, Mitsubishi, Crower, DC Sports, Header, Exhaust Manifold, Race, Civic, Racing, Coupe, EK, EJ, BMW, Integra, Hondasports, TSS, JDM, Japan, cars systems, acura, toyota, nissan, bmw, benz, honda, lexus,chrome, tv's kenwood, subs, amp, coupe, m3 carbon fiber Toyota, Nissan, Lexus,jaguar, civic, integra, gsr, type r, vx,cx,dx hatch, hb, hatchback, honda, acura, rsx, 92,93, 94 95 96 97 98 99 2000 00 si rims wheels tires ek eg k series b d ef lx ex coilover skunk2 omnipowe KIT REF ID: 14402627",https://www.kijiji.ca/v-cars-trucks/edmonton/2008-jeep-grand-cherokee-laredo-bad-credit-only-66/1400162626
2007,Used,Hyundai,Entourage,N/A,"SUV, Crossover",Green,7,190000,Automatic,Gasoline,3300,false,"Includes: Alloy wheels, Parking assistant, Cruise control, Air conditioning","Selling my 2007 Hyundai Entourage 7 passenger in AMAZING shape. comes with a brand new windshield, Brand new tires and a remote starter. Its the perfect family vehicle. If you are looking to buy a vehicle that needs zero work this is the right one for you. Drives amazing no mechanical issues. Body and interior in good condition. Other options it comes with; Heated seats, power windows power everything, automatic rear passenger doors, Dvd player in the back. This is the perfect family vehicle asking price $3300 FIRM. Call or text me at+17809131446 It is the easiest way to get a hold of me. Cheers",https://www.kijiji.ca/v-cars-trucks/edmonton/2007-hyundai-entourage/1430778833
2007,Used,Hyundai,Accent,N/A,Sedan,Silver,0,121077,Automatic,Gasoline,600,false,Includes: Air conditioning,well cared for and maintained. Does not run as the timing belt failed. Unknown extent of the damage. New front tires (less than 5000 km),https://www.kijiji.ca/v-cars-trucks/edmonton/2007-hyundai-accent-sedan/1430777155
2007,Used,Volkswagen,Golf,N/A,Hatchback,N/A,2,177000,N/A,N/A,4000,false,None,"I’m selling my 07 golf 2.0 Auto Good m+s tires and brakes Good windshield Base model with a/c Timing belt done at 150k (gates belt) Very clean inside and out Bluetooth, aux, USB, CD stereo Clean carfax No accidents Car runs and drives perfect with no mechanical issues and not a spec of rust on it. Very hard to find them in this good of shape. I doubt you’ll find a better one for this price! Stony plain",https://www.kijiji.ca/v-cars-trucks/edmonton/2007-volkswagen-golf/1430806911
1995,Used,Ford,GT,N/A,Coupe (2 door),Red,5,215,Automatic,Gasoline,2500,false,"Includes: Bluetooth, Push button start, Cruise control, Air conditioning","Love this car. Handle with care & drive safe! Selling for cheap, because I need someone to take it off my hands. Comes with wired Subs, aftermarket Exhaust system, & Alpine audio system. You can keep the couple hundred dollar weather cover aswell. Only cosmetic damage to fender It’s been covered for a while may need new battery & alternate means of pickup. 2500$ Obo My Instagram is Brxkenbydivine if you would like to hear the car there is a video (Speakers, & Exhaust)",https://www.kijiji.ca/v-cars-trucks/edmonton/mustang-gt-v8-modded/1430687427
1995,Used,BMW,5-Series,4dr Sedan,Sedan,Silver,0,193783,Automatic,N/A,1399,true,None,"Car Approved Now 1995 Silver BMW 525i Looking for an affordable luxury car? Look no further than our 1995 Silver BMW 5-Series. Equipped with features such as : Heated/Vented Front Seats, A Sunroof, Power Seats/Locks/Windows, Grey Leather Interior, Automatic/Maunal Controls and much more! Come on down to Car Approved Now 9908 65 Ave or call us 780 807 1307 to book an appointment or test drive with one of our experienced Car Sale Specialists today! We carry clean, inspected, trucks, cars, and crossover vehicles. We have low overheads and that means BIG value to you! Come see why people all over Canada travel to buy their vehicles here! And don’t worry about your credit. We have a variety of lending programs available including our own in-house lender. So if your credit is less than perfect, even if the banks say, “NO!” we can still say “YES!” Car Approved Now is an AMVIC-licensed business. At Car Approved Now, we have got you covered like blankets with our in-house lending process. Don’t be discouraged by past difficulties with your credit; we pride ourselves on being accommodating as possible to get you out the door of the dealership and into the door of your new ride. All you need is a job and a driver’s license. It’s really that easy. That’s the Car Approved Now way. Click our link to get pre-approved right now We carry clean, inspected, trucks, cars, and crossover vehicles. We have low overheads and that means BIG value to you! Come see why people all over Canada travel to buy their vehicles here! And don’t worry about your credit. We have a variety of lending programs available including our own in-house lender. So if your credit is less than perfect, even if the banks say, “NO!” we can still say “YES!” Go ahead; believe your eyes. Every picture we provide at Car Approved Now is the actual car for sale. We never showcase our vehicles with stock photos. Car Approved Now is an AMVIC-licensed business. Engine: 6 Cylinder KIT REF ID: 16381216",https://www.kijiji.ca/v-cars-trucks/edmonton/1995-bmw-5-series-4dr-sedan/1422167451
1997,Used,Saturn,S-Series,N/A,Sedan,Red,3,300000,Automatic,Gasoline,700,false,Includes: Air conditioning,very reliable car and great on gas,https://www.kijiji.ca/v-cars-trucks/edmonton/1997-saturn/1430895675
